Folder name, Region name Russian, Region name English, Date, Infected, Recovered, Deceased
RU-TOM,Томская область,Tomsk oblast,23.02.2022,91072,67548,736
RU-TOM,Томская область,Tomsk oblast,22.02.2022,89650,66980,736
RU-TOM,Томская область,Tomsk oblast,21.02.2022,88199,66737,734
RU-TOM,Томская область,Tomsk oblast,20.02.2022,86929,66601,733
RU-TOM,Томская область,Tomsk oblast,19.02.2022,85675,66462,733
RU-TOM,Томская область,Tomsk oblast,18.02.2022,84574,66295,730
RU-TOM,Томская область,Tomsk oblast,17.02.2022,83529,66136,730
RU-TOM,Томская область,Tomsk oblast,16.02.2022,82495,65975,726
RU-TOM,Томская область,Tomsk oblast,15.02.2022,81446,65817,726
RU-TOM,Томская область,Tomsk oblast,14.02.2022,80557,65663,724
RU-TOM,Томская область,Tomsk oblast,13.02.2022,79526,65531,723
RU-TOM,Томская область,Tomsk oblast,12.02.2022,78459,65405,723
RU-TOM,Томская область,Tomsk oblast,11.02.2022,77405,65254,722
RU-TOM,Томская область,Tomsk oblast,10.02.2022,76318,65115,718
RU-TOM,Томская область,Tomsk oblast,09.02.2022,75315,64978,718
RU-TOM,Томская область,Tomsk oblast,08.02.2022,74334,64847,716
RU-TOM,Томская область,Tomsk oblast,07.02.2022,73339,64713,713
RU-TOM,Томская область,Tomsk oblast,06.02.2022,72376,64574,713
RU-TOM,Томская область,Tomsk oblast,05.02.2022,71396,64431,711
RU-TOM,Томская область,Tomsk oblast,04.02.2022,70404,64260,711
RU-TOM,Томская область,Tomsk oblast,03.02.2022,69511,63986,709
RU-TOM,Томская область,Tomsk oblast,02.02.2022,68710,63700,706
RU-TOM,Томская область,Tomsk oblast,01.02.2022,68050,63402,706
RU-TOM,Томская область,Tomsk oblast,31.01.2022,67464,63081,704
RU-TOM,Томская область,Tomsk oblast,30.01.2022,66943,62717,702
RU-TOM,Томская область,Tomsk oblast,29.01.2022,66433,62330,702
RU-TOM,Томская область,Tomsk oblast,28.01.2022,65952,61909,702
RU-TOM,Томская область,Tomsk oblast,27.01.2022,65531,61473,699
RU-TOM,Томская область,Tomsk oblast,26.01.2022,65266,61022,699
RU-TOM,Томская область,Tomsk oblast,25.01.2022,65065,60531,699
RU-TOM,Томская область,Tomsk oblast,24.01.2022,64894,60034,696
RU-RYA,Рязанская область,Ryazan oblast,23.02.2022,96761,78218,3001
RU-RYA,Рязанская область,Ryazan oblast,22.02.2022,95804,76118,2996
RU-RYA,Рязанская область,Ryazan oblast,21.02.2022,94721,73900,2989
RU-RYA,Рязанская область,Ryazan oblast,20.02.2022,93632,72780,2983
RU-RYA,Рязанская область,Ryazan oblast,19.02.2022,92334,71561,2978
RU-RYA,Рязанская область,Ryazan oblast,18.02.2022,91013,69305,2972
RU-RYA,Рязанская область,Ryazan oblast,17.02.2022,89656,66936,2966
RU-RYA,Рязанская область,Ryazan oblast,16.02.2022,88249,65087,2961
RU-RYA,Рязанская область,Ryazan oblast,15.02.2022,86630,63944,2954
RU-RYA,Рязанская область,Ryazan oblast,14.02.2022,85077,62726,2949
RU-RYA,Рязанская область,Ryazan oblast,13.02.2022,83562,62400,2942
RU-RYA,Рязанская область,Ryazan oblast,12.02.2022,82069,62080,2937
RU-RYA,Рязанская область,Ryazan oblast,11.02.2022,80668,61591,2932
RU-RYA,Рязанская область,Ryazan oblast,10.02.2022,79381,61190,2926
RU-RYA,Рязанская область,Ryazan oblast,09.02.2022,78091,60777,2919
RU-RYA,Рязанская область,Ryazan oblast,08.02.2022,76796,60309,2913
RU-RYA,Рязанская область,Ryazan oblast,07.02.2022,75504,59870,2908
RU-RYA,Рязанская область,Ryazan oblast,06.02.2022,74234,59560,2902
RU-RYA,Рязанская область,Ryazan oblast,05.02.2022,72953,59340,2895
RU-RYA,Рязанская область,Ryazan oblast,04.02.2022,71656,59079,2889
RU-RYA,Рязанская область,Ryazan oblast,03.02.2022,70455,58873,2884
RU-RYA,Рязанская область,Ryazan oblast,02.02.2022,69428,58718,2878
RU-RYA,Рязанская область,Ryazan oblast,01.02.2022,68456,58575,2872
RU-RYA,Рязанская область,Ryazan oblast,31.01.2022,67585,58445,2865
RU-RYA,Рязанская область,Ryazan oblast,30.01.2022,66760,58405,2859
RU-RYA,Рязанская область,Ryazan oblast,29.01.2022,66157,58360,2851
RU-RYA,Рязанская область,Ryazan oblast,28.01.2022,65674,58347,2843
RU-RYA,Рязанская область,Ryazan oblast,27.01.2022,65273,58332,2836
RU-RYA,Рязанская область,Ryazan oblast,26.01.2022,64902,58322,2829
RU-RYA,Рязанская область,Ryazan oblast,25.01.2022,64560,58310,2821
RU-RYA,Рязанская область,Ryazan oblast,24.01.2022,64233,58295,2813
RU-TAM,Тамбовская область,Tambovsk oblast,23.02.2022,94346,72461,2127
RU-TAM,Тамбовская область,Tambovsk oblast,22.02.2022,93162,71308,2115
RU-TAM,Тамбовская область,Tambovsk oblast,21.02.2022,91886,70195,2104
RU-TAM,Тамбовская область,Tambovsk oblast,20.02.2022,90594,69450,2094
RU-TAM,Тамбовская область,Tambovsk oblast,19.02.2022,89235,68487,2082
RU-TAM,Тамбовская область,Tambovsk oblast,18.02.2022,87871,67593,2071
RU-TAM,Тамбовская область,Tambovsk oblast,17.02.2022,86493,66671,2061
RU-TAM,Тамбовская область,Tambovsk oblast,16.02.2022,85126,65812,2050
RU-TAM,Тамбовская область,Tambovsk oblast,15.02.2022,83757,64907,2043
RU-TAM,Тамбовская область,Tambovsk oblast,14.02.2022,82399,64275,2039
RU-TAM,Тамбовская область,Tambovsk oblast,13.02.2022,81097,63829,2029
RU-TAM,Тамбовская область,Tambovsk oblast,12.02.2022,79808,63285,2019
RU-TAM,Тамбовская область,Tambovsk oblast,11.02.2022,78557,62907,2011
RU-TAM,Тамбовская область,Tambovsk oblast,10.02.2022,77341,62609,2004
RU-TAM,Тамбовская область,Tambovsk oblast,09.02.2022,76144,62376,1994
RU-TAM,Тамбовская область,Tambovsk oblast,08.02.2022,74960,62027,1988
RU-TAM,Тамбовская область,Tambovsk oblast,07.02.2022,73801,61836,1985
RU-TAM,Тамбовская область,Tambovsk oblast,06.02.2022,72694,61755,1977
RU-TAM,Тамбовская область,Tambovsk oblast,05.02.2022,71691,61612,1970
RU-TAM,Тамбовская область,Tambovsk oblast,04.02.2022,70724,61439,1965
RU-TAM,Тамбовская область,Tambovsk oblast,03.02.2022,69831,61242,1961
RU-TAM,Тамбовская область,Tambovsk oblast,02.02.2022,69010,61098,1953
RU-TAM,Тамбовская область,Tambovsk oblast,01.02.2022,68321,60904,1948
RU-TAM,Тамбовская область,Tambovsk oblast,31.01.2022,67734,60598,1939
RU-TAM,Тамбовская область,Tambovsk oblast,30.01.2022,67280,60508,1934
RU-TAM,Тамбовская область,Tambovsk oblast,29.01.2022,66868,60118,1926
RU-TAM,Тамбовская область,Tambovsk oblast,28.01.2022,66490,59846,1917
RU-TAM,Тамбовская область,Tambovsk oblast,27.01.2022,66153,59707,1911
RU-TAM,Тамбовская область,Tambovsk oblast,26.01.2022,65854,59576,1902
RU-TAM,Тамбовская область,Tambovsk oblast,25.01.2022,65588,59348,1894
RU-TAM,Тамбовская область,Tambovsk oblast,24.01.2022,65345,59235,1886
RU-KK,Республика Хакасия,Khakasia republic,23.02.2022,80672,75281,2214
RU-KK,Республика Хакасия,Khakasia republic,22.02.2022,80121,74509,2214
RU-KK,Республика Хакасия,Khakasia republic,21.02.2022,79299,73774,2214
RU-KK,Республика Хакасия,Khakasia republic,20.02.2022,78515,72858,2207
